square_id,cluster_k4,cluster_label
2167,0,Low activity / peripheral
2168,0,Low activity / peripheral
2169,0,Low activity / peripheral
2170,0,Low activity / peripheral
2171,0,Low activity / peripheral
2172,0,Low activity / peripheral
2173,0,Low activity / peripheral
2174,2,Moderate activity
2175,0,Low activity / peripheral
2176,0,Low activity / peripheral
2177,0,Low activity / peripheral
2178,0,Low activity / peripheral
2179,0,Low activity / peripheral
2180,0,Low activity / peripheral
2181,2,Moderate activity
2182,2,Moderate activity
2183,2,Moderate activity
2184,2,Moderate activity
2185,2,Moderate activity
2186,2,Moderate activity
2187,2,Moderate activity
2188,2,Moderate activity
2189,1,Urban mixed-use
2190,1,Urban mixed-use
2191,2,Moderate activity
2192,2,Moderate activity
2193,2,Moderate activity
2194,2,Moderate activity
2195,2,Moderate activity
2196,2,Moderate activity
2197,2,Moderate activity
2198,0,Low activity / peripheral
2199,0,Low activity / peripheral
2200,0,Low activity / peripheral
2201,0,Low activity / peripheral
2202,0,Low activity / peripheral
2203,0,Low activity / peripheral
2204,0,Low activity / peripheral
2205,0,Low activity / peripheral
2206,0,Low activity / peripheral
2207,0,Low activity / peripheral
2208,0,Low activity / peripheral
2209,0,Low activity / peripheral
2210,0,Low activity / peripheral
2211,0,Low activity / peripheral
2212,0,Low activity / peripheral
2213,0,Low activity / peripheral
2214,0,Low activity / peripheral
2215,0,Low activity / peripheral
2216,0,Low activity / peripheral
2217,0,Low activity / peripheral
2218,0,Low activity / peripheral
2219,0,Low activity / peripheral
2220,0,Low activity / peripheral
2221,0,Low activity / peripheral
2222,0,Low activity / peripheral
2223,0,Low activity / peripheral
2224,0,Low activity / peripheral
2225,0,Low activity / peripheral
2226,0,Low activity / peripheral
2227,0,Low activity / peripheral
2228,0,Low activity / peripheral
2229,0,Low activity / peripheral
2230,0,Low activity / peripheral
2231,0,Low activity / peripheral
2232,0,Low activity / peripheral
2233,0,Low activity / peripheral
2234,0,Low activity / peripheral
2235,0,Low activity / peripheral
2236,2,Moderate activity
2237,2,Moderate activity
2238,2,Moderate activity
2239,2,Moderate activity
2240,2,Moderate activity
2241,2,Moderate activity
2242,2,Moderate activity
2243,2,Moderate activity
2244,2,Moderate activity
2245,1,Urban mixed-use
2246,1,Urban mixed-use
2247,1,Urban mixed-use
2248,1,Urban mixed-use
2249,2,Moderate activity
2250,2,Moderate activity
2251,0,Low activity / peripheral
2252,2,Moderate activity
2253,2,Moderate activity
2254,2,Moderate activity
2255,2,Moderate activity
2256,2,Moderate activity
2257,0,Low activity / peripheral
2258,0,Low activity / peripheral
2259,0,Low activity / peripheral
2260,0,Low activity / peripheral
2261,0,Low activity / peripheral
2262,0,Low activity / peripheral
2263,0,Low activity / peripheral
2264,0,Low activity / peripheral
2265,2,Moderate activity
2266,1,Urban mixed-use
2267,0,Low activity / peripheral
2268,0,Low activity / peripheral
2269,0,Low activity / peripheral
2270,0,Low activity / peripheral
2271,0,Low activity / peripheral
2272,0,Low activity / peripheral
2273,0,Low activity / peripheral
2274,0,Low activity / peripheral
2275,0,Low activity / peripheral
2276,0,Low activity / peripheral
2277,0,Low activity / peripheral
2278,0,Low activity / peripheral
2279,0,Low activity / peripheral
2280,0,Low activity / peripheral
2281,0,Low activity / peripheral
2282,2,Moderate activity
2283,2,Moderate activity
2284,2,Moderate activity
2285,2,Moderate activity
2286,2,Moderate activity
2287,2,Moderate activity
2288,2,Moderate activity
2289,2,Moderate activity
2290,1,Urban mixed-use
2291,1,Urban mixed-use
2292,2,Moderate activity
2293,2,Moderate activity
2294,2,Moderate activity
2295,2,Moderate activity
2296,2,Moderate activity
2297,2,Moderate activity
2298,0,Low activity / peripheral
2299,0,Low activity / peripheral
2300,0,Low activity / peripheral
2301,0,Low activity / peripheral
2302,0,Low activity / peripheral
2303,0,Low activity / peripheral
2304,0,Low activity / peripheral
2305,0,Low activity / peripheral
2306,0,Low activity / peripheral
2307,0,Low activity / peripheral
2308,0,Low activity / peripheral
2309,0,Low activity / peripheral
2310,0,Low activity / peripheral
2311,0,Low activity / peripheral
2312,0,Low activity / peripheral
2313,0,Low activity / peripheral
2314,0,Low activity / peripheral
2315,0,Low activity / peripheral
2316,0,Low activity / peripheral
2317,0,Low activity / peripheral
2318,0,Low activity / peripheral
2319,0,Low activity / peripheral
2320,0,Low activity / peripheral
2321,0,Low activity / peripheral
2322,0,Low activity / peripheral
2323,0,Low activity / peripheral
2324,0,Low activity / peripheral
2325,0,Low activity / peripheral
2326,0,Low activity / peripheral
2327,0,Low activity / peripheral
2328,0,Low activity / peripheral
2329,0,Low activity / peripheral
2330,0,Low activity / peripheral
2331,0,Low activity / peripheral
2332,0,Low activity / peripheral
2333,0,Low activity / peripheral
2334,0,Low activity / peripheral
2335,0,Low activity / peripheral
2336,2,Moderate activity
2337,1,Urban mixed-use
2338,1,Urban mixed-use
2339,1,Urban mixed-use
2340,2,Moderate activity
2341,2,Moderate activity
2342,2,Moderate activity
2343,2,Moderate activity
2344,2,Moderate activity
2345,1,Urban mixed-use
2346,2,Moderate activity
2347,2,Moderate activity
2348,1,Urban mixed-use
2349,2,Moderate activity
2350,0,Low activity / peripheral
2351,2,Moderate activity
2352,2,Moderate activity
2353,2,Moderate activity
2354,2,Moderate activity
2355,2,Moderate activity
2356,0,Low activity / peripheral
2357,0,Low activity / peripheral
2358,0,Low activity / peripheral
2359,0,Low activity / peripheral
2360,0,Low activity / peripheral
2361,0,Low activity / peripheral
2362,0,Low activity / peripheral
2363,0,Low activity / peripheral
2364,0,Low activity / peripheral
2365,2,Moderate activity
2366,2,Moderate activity
2367,0,Low activity / peripheral
2368,0,Low activity / peripheral
2369,0,Low activity / peripheral
2370,0,Low activity / peripheral
2371,0,Low activity / peripheral
2372,0,Low activity / peripheral
2373,0,Low activity / peripheral
2374,0,Low activity / peripheral
2375,0,Low activity / peripheral
2376,0,Low activity / peripheral
2377,0,Low activity / peripheral
2378,0,Low activity / peripheral
2379,0,Low activity / peripheral
2380,0,Low activity / peripheral
2381,2,Moderate activity
2382,2,Moderate activity
2383,2,Moderate activity
2384,1,Urban mixed-use
2385,1,Urban mixed-use
2386,1,Urban mixed-use
2387,2,Moderate activity
2388,2,Moderate activity
2389,2,Moderate activity
2390,1,Urban mixed-use
2391,1,Urban mixed-use
2392,2,Moderate activity
2393,2,Moderate activity
2394,2,Moderate activity
2395,2,Moderate activity
2396,2,Moderate activity
2397,2,Moderate activity
2398,0,Low activity / peripheral
2399,0,Low activity / peripheral
2400,0,Low activity / peripheral
2401,0,Low activity / peripheral
2402,0,Low activity / peripheral
2403,0,Low activity / peripheral
2404,0,Low activity / peripheral
2405,0,Low activity / peripheral
2406,0,Low activity / peripheral
2407,0,Low activity / peripheral
2408,0,Low activity / peripheral
2409,0,Low activity / peripheral
2410,0,Low activity / peripheral
2411,0,Low activity / peripheral
2412,0,Low activity / peripheral
2413,0,Low activity / peripheral
2414,0,Low activity / peripheral
2415,0,Low activity / peripheral
2416,0,Low activity / peripheral
2417,0,Low activity / peripheral
2418,0,Low activity / peripheral
2419,0,Low activity / peripheral
2420,2,Moderate activity
2421,2,Moderate activity
2422,0,Low activity / peripheral
2423,0,Low activity / peripheral
2424,0,Low activity / peripheral
2425,0,Low activity / peripheral
2426,0,Low activity / peripheral
2427,0,Low activity / peripheral
2428,0,Low activity / peripheral
2429,0,Low activity / peripheral
2430,0,Low activity / peripheral
2431,0,Low activity / peripheral
2432,0,Low activity / peripheral
2433,0,Low activity / peripheral
2434,0,Low activity / peripheral
2435,0,Low activity / peripheral
2436,2,Moderate activity
2437,1,Urban mixed-use
2438,1,Urban mixed-use
2439,1,Urban mixed-use
2440,2,Moderate activity
2441,2,Moderate activity
2442,2,Moderate activity
2443,2,Moderate activity
2444,2,Moderate activity
2445,0,Low activity / peripheral
2446,0,Low activity / peripheral
2447,2,Moderate activity
2448,2,Moderate activity
2449,2,Moderate activity
2450,0,Low activity / peripheral
2451,0,Low activity / peripheral
2452,2,Moderate activity
2453,2,Moderate activity
2454,2,Moderate activity
2455,2,Moderate activity
2456,0,Low activity / peripheral
2457,0,Low activity / peripheral
2458,0,Low activity / peripheral
2459,0,Low activity / peripheral
2460,0,Low activity / peripheral
2461,0,Low activity / peripheral
2462,0,Low activity / peripheral
2463,2,Moderate activity
2464,0,Low activity / peripheral
2465,0,Low activity / peripheral
2466,0,Low activity / peripheral
2467,0,Low activity / peripheral
2468,0,Low activity / peripheral
2469,0,Low activity / peripheral
2470,0,Low activity / peripheral
2471,0,Low activity / peripheral
2472,0,Low activity / peripheral
2473,0,Low activity / peripheral
2474,0,Low activity / peripheral
2475,0,Low activity / peripheral
2476,0,Low activity / peripheral
2477,0,Low activity / peripheral
2478,0,Low activity / peripheral
2479,0,Low activity / peripheral
2480,0,Low activity / peripheral
2481,2,Moderate activity
2482,2,Moderate activity
2483,2,Moderate activity
2484,1,Urban mixed-use
2485,1,Urban mixed-use
2486,1,Urban mixed-use
2487,2,Moderate activity
2488,2,Moderate activity
2489,2,Moderate activity
2490,2,Moderate activity
2491,1,Urban mixed-use
2492,2,Moderate activity
2493,2,Moderate activity
2494,2,Moderate activity
2495,2,Moderate activity
2496,2,Moderate activity
2497,2,Moderate activity
2498,2,Moderate activity
2499,0,Low activity / peripheral
2500,0,Low activity / peripheral
2501,0,Low activity / peripheral
2502,0,Low activity / peripheral
2503,0,Low activity / peripheral
2504,0,Low activity / peripheral
2505,0,Low activity / peripheral
2506,0,Low activity / peripheral
2507,0,Low activity / peripheral
2508,0,Low activity / peripheral
2509,0,Low activity / peripheral
2510,0,Low activity / peripheral
2511,0,Low activity / peripheral
2512,0,Low activity / peripheral
2513,0,Low activity / peripheral
2514,0,Low activity / peripheral
2515,0,Low activity / peripheral
2516,0,Low activity / peripheral
2517,0,Low activity / peripheral
2518,0,Low activity / peripheral
2519,2,Moderate activity
2520,2,Moderate activity
2521,2,Moderate activity
2522,0,Low activity / peripheral
2523,0,Low activity / peripheral
2524,0,Low activity / peripheral
2525,0,Low activity / peripheral
2526,0,Low activity / peripheral
2527,0,Low activity / peripheral
2528,0,Low activity / peripheral
2529,0,Low activity / peripheral
2530,2,Moderate activity
2531,2,Moderate activity
2532,2,Moderate activity
2533,2,Moderate activity
2534,2,Moderate activity
2535,2,Moderate activity
2536,2,Moderate activity
2537,1,Urban mixed-use
2538,1,Urban mixed-use
2539,1,Urban mixed-use
2540,2,Moderate activity
2541,2,Moderate activity
2542,2,Moderate activity
2543,2,Moderate activity
2544,0,Low activity / peripheral
2545,0,Low activity / peripheral
2546,0,Low activity / peripheral
2547,0,Low activity / peripheral
2548,0,Low activity / peripheral
2549,0,Low activity / peripheral
2550,0,Low activity / peripheral
2551,0,Low activity / peripheral
2552,2,Moderate activity
2553,2,Moderate activity
2554,1,Urban mixed-use
2555,1,Urban mixed-use
2556,0,Low activity / peripheral
2557,0,Low activity / peripheral
2558,0,Low activity / peripheral
2559,0,Low activity / peripheral
2560,0,Low activity / peripheral
2561,0,Low activity / peripheral
2562,0,Low activity / peripheral
2563,2,Moderate activity
2564,2,Moderate activity
2565,2,Moderate activity
2566,2,Moderate activity
2567,0,Low activity / peripheral
2568,0,Low activity / peripheral
2569,0,Low activity / peripheral
2570,0,Low activity / peripheral
2571,0,Low activity / peripheral
2572,0,Low activity / peripheral
2573,0,Low activity / peripheral
2574,0,Low activity / peripheral
2575,0,Low activity / peripheral
2576,0,Low activity / peripheral
2577,0,Low activity / peripheral
2578,0,Low activity / peripheral
2579,2,Moderate activity
2580,2,Moderate activity
2581,2,Moderate activity
2582,2,Moderate activity
2583,2,Moderate activity
2584,1,Urban mixed-use
2585,1,Urban mixed-use
2586,1,Urban mixed-use
2587,1,Urban mixed-use
2588,1,Urban mixed-use
2589,1,Urban mixed-use
2590,1,Urban mixed-use
2591,2,Moderate activity
2592,2,Moderate activity
2593,2,Moderate activity
2594,2,Moderate activity
2595,2,Moderate activity
2596,2,Moderate activity
2597,2,Moderate activity
2598,2,Moderate activity
2599,2,Moderate activity
2600,2,Moderate activity
2601,0,Low activity / peripheral
2602,0,Low activity / peripheral
2603,0,Low activity / peripheral
2604,0,Low activity / peripheral
2605,0,Low activity / peripheral
2606,0,Low activity / peripheral
2607,0,Low activity / peripheral
2608,0,Low activity / peripheral
2609,0,Low activity / peripheral
2610,0,Low activity / peripheral
2611,0,Low activity / peripheral
2612,0,Low activity / peripheral
2613,0,Low activity / peripheral
2614,0,Low activity / peripheral
2615,0,Low activity / peripheral
2616,0,Low activity / peripheral
2617,0,Low activity / peripheral
2618,0,Low activity / peripheral
2619,2,Moderate activity
2620,2,Moderate activity
2621,2,Moderate activity
2622,2,Moderate activity
2623,0,Low activity / peripheral
2624,0,Low activity / peripheral
2625,0,Low activity / peripheral
2626,0,Low activity / peripheral
2627,0,Low activity / peripheral
2628,0,Low activity / peripheral
2629,0,Low activity / peripheral
2630,2,Moderate activity
2631,1,Urban mixed-use
2632,1,Urban mixed-use
2633,2,Moderate activity
2634,2,Moderate activity
2635,2,Moderate activity
2636,2,Moderate activity
2637,2,Moderate activity
2638,2,Moderate activity
2639,2,Moderate activity
2640,2,Moderate activity
2641,2,Moderate activity
2642,2,Moderate activity
2643,0,Low activity / peripheral
2644,0,Low activity / peripheral
2645,0,Low activity / peripheral
2646,0,Low activity / peripheral
2647,0,Low activity / peripheral
2648,0,Low activity / peripheral
2649,0,Low activity / peripheral
2650,0,Low activity / peripheral
2651,0,Low activity / peripheral
2652,2,Moderate activity
2653,1,Urban mixed-use
2654,1,Urban mixed-use
2655,1,Urban mixed-use
2656,1,Urban mixed-use
2657,2,Moderate activity
2658,2,Moderate activity
2659,0,Low activity / peripheral
2660,0,Low activity / peripheral
2661,0,Low activity / peripheral
2662,2,Moderate activity
2663,2,Moderate activity
2664,2,Moderate activity
2665,2,Moderate activity
2666,2,Moderate activity
2667,2,Moderate activity
2668,2,Moderate activity
2669,0,Low activity / peripheral
2670,0,Low activity / peripheral
2671,0,Low activity / peripheral
2672,0,Low activity / peripheral
2673,0,Low activity / peripheral
2674,0,Low activity / peripheral
2675,0,Low activity / peripheral
2676,0,Low activity / peripheral
2677,0,Low activity / peripheral
2678,0,Low activity / peripheral
2679,2,Moderate activity
2680,2,Moderate activity
2681,2,Moderate activity
2682,2,Moderate activity
2683,2,Moderate activity
2684,2,Moderate activity
2685,1,Urban mixed-use
2686,1,Urban mixed-use
2687,1,Urban mixed-use
2688,1,Urban mixed-use
2689,2,Moderate activity
2690,1,Urban mixed-use
2691,2,Moderate activity
2692,2,Moderate activity
2693,2,Moderate activity
2694,2,Moderate activity
2695,2,Moderate activity
2696,2,Moderate activity
2697,2,Moderate activity
2698,2,Moderate activity
2699,2,Moderate activity
2700,2,Moderate activity
2701,0,Low activity / peripheral
2702,0,Low activity / peripheral
2703,0,Low activity / peripheral
2704,0,Low activity / peripheral
2705,0,Low activity / peripheral
2706,0,Low activity / peripheral
2707,0,Low activity / peripheral
2708,0,Low activity / peripheral
2709,0,Low activity / peripheral
2710,0,Low activity / peripheral
2711,0,Low activity / peripheral
2712,0,Low activity / peripheral
2713,0,Low activity / peripheral
2714,0,Low activity / peripheral
2715,0,Low activity / peripheral
2716,2,Moderate activity
2717,2,Moderate activity
2718,2,Moderate activity
2719,2,Moderate activity
2720,2,Moderate activity
2721,2,Moderate activity
2722,2,Moderate activity
2723,0,Low activity / peripheral
2724,0,Low activity / peripheral
2725,0,Low activity / peripheral
2726,0,Low activity / peripheral
2727,0,Low activity / peripheral
2728,2,Moderate activity
2729,2,Moderate activity
2730,2,Moderate activity
2731,1,Urban mixed-use
2732,1,Urban mixed-use
2733,1,Urban mixed-use
2734,2,Moderate activity
2735,2,Moderate activity
2736,2,Moderate activity
2737,2,Moderate activity
2738,2,Moderate activity
2739,2,Moderate activity
2740,0,Low activity / peripheral
2741,0,Low activity / peripheral
2742,0,Low activity / peripheral
2743,0,Low activity / peripheral
2744,0,Low activity / peripheral
2745,0,Low activity / peripheral
2746,2,Moderate activity
2747,0,Low activity / peripheral
2748,0,Low activity / peripheral
2749,0,Low activity / peripheral
2750,0,Low activity / peripheral
2751,2,Moderate activity
2752,2,Moderate activity
2753,2,Moderate activity
2754,1,Urban mixed-use
2755,1,Urban mixed-use
2756,1,Urban mixed-use
2757,1,Urban mixed-use
2758,2,Moderate activity
2759,2,Moderate activity
2760,0,Low activity / peripheral
2761,0,Low activity / peripheral
2762,2,Moderate activity
2763,2,Moderate activity
2764,2,Moderate activity
2765,2,Moderate activity
2766,2,Moderate activity
2767,2,Moderate activity
2768,2,Moderate activity
2769,2,Moderate activity
2770,0,Low activity / peripheral
2771,0,Low activity / peripheral
2772,0,Low activity / peripheral
2773,0,Low activity / peripheral
2774,2,Moderate activity
2775,0,Low activity / peripheral
2776,0,Low activity / peripheral
2777,0,Low activity / peripheral
2778,0,Low activity / peripheral
2779,2,Moderate activity
2780,2,Moderate activity
2781,2,Moderate activity
2782,2,Moderate activity
2783,2,Moderate activity
2784,2,Moderate activity
2785,1,Urban mixed-use
2786,1,Urban mixed-use
2787,1,Urban mixed-use
2788,2,Moderate activity
2789,2,Moderate activity
2790,2,Moderate activity
2791,2,Moderate activity
2792,2,Moderate activity
2793,2,Moderate activity
2794,2,Moderate activity
2795,2,Moderate activity
2796,2,Moderate activity
2797,2,Moderate activity
2798,2,Moderate activity
2799,2,Moderate activity
2800,2,Moderate activity
2801,0,Low activity / peripheral
2802,0,Low activity / peripheral
2803,0,Low activity / peripheral
2804,0,Low activity / peripheral
2805,0,Low activity / peripheral
2806,0,Low activity / peripheral
2807,0,Low activity / peripheral
2808,0,Low activity / peripheral
2809,0,Low activity / peripheral
2810,0,Low activity / peripheral
2811,0,Low activity / peripheral
2812,2,Moderate activity
2813,2,Moderate activity
2814,2,Moderate activity
2815,2,Moderate activity
2816,2,Moderate activity
2817,2,Moderate activity
2818,2,Moderate activity
2819,2,Moderate activity
2820,2,Moderate activity
2821,2,Moderate activity
2822,2,Moderate activity
2823,0,Low activity / peripheral
2824,0,Low activity / peripheral
2825,0,Low activity / peripheral
2826,0,Low activity / peripheral
2827,0,Low activity / peripheral
2828,2,Moderate activity
2829,2,Moderate activity
2830,2,Moderate activity
2831,2,Moderate activity
2832,1,Urban mixed-use
2833,1,Urban mixed-use
2834,2,Moderate activity
2835,1,Urban mixed-use
2836,2,Moderate activity
2837,2,Moderate activity
2838,2,Moderate activity
2839,0,Low activity / peripheral
2840,0,Low activity / peripheral
2841,0,Low activity / peripheral
2842,0,Low activity / peripheral
2843,0,Low activity / peripheral
2844,0,Low activity / peripheral
2845,0,Low activity / peripheral
2846,0,Low activity / peripheral
2847,0,Low activity / peripheral
2848,0,Low activity / peripheral
2849,0,Low activity / peripheral
2850,2,Moderate activity
2851,2,Moderate activity
2852,2,Moderate activity
2853,2,Moderate activity
2854,2,Moderate activity
2855,2,Moderate activity
2856,2,Moderate activity
2857,1,Urban mixed-use
2858,2,Moderate activity
2859,2,Moderate activity
2860,0,Low activity / peripheral
2861,0,Low activity / peripheral
2862,2,Moderate activity
2863,2,Moderate activity
2864,2,Moderate activity
2865,2,Moderate activity
2866,2,Moderate activity
2867,2,Moderate activity
2868,2,Moderate activity
2869,2,Moderate activity
2870,0,Low activity / peripheral
2871,0,Low activity / peripheral
2872,0,Low activity / peripheral
2873,0,Low activity / peripheral
2874,0,Low activity / peripheral
2875,0,Low activity / peripheral
2876,0,Low activity / peripheral
2877,0,Low activity / peripheral
2878,0,Low activity / peripheral
2879,2,Moderate activity
2880,2,Moderate activity
2881,2,Moderate activity
2882,2,Moderate activity
2883,2,Moderate activity
2884,2,Moderate activity
2885,1,Urban mixed-use
2886,1,Urban mixed-use
2887,1,Urban mixed-use
2888,1,Urban mixed-use
2889,2,Moderate activity
2890,2,Moderate activity
2891,2,Moderate activity
2892,2,Moderate activity
2893,2,Moderate activity
2894,2,Moderate activity
2895,2,Moderate activity
2896,2,Moderate activity
2897,2,Moderate activity
2898,2,Moderate activity
2899,2,Moderate activity
2900,2,Moderate activity
2901,0,Low activity / peripheral
2902,0,Low activity / peripheral
2903,0,Low activity / peripheral
2904,0,Low activity / peripheral
2905,0,Low activity / peripheral
2906,0,Low activity / peripheral
2907,0,Low activity / peripheral
2908,0,Low activity / peripheral
2909,0,Low activity / peripheral
2910,0,Low activity / peripheral
2911,0,Low activity / peripheral
2912,0,Low activity / peripheral
2913,0,Low activity / peripheral
2914,2,Moderate activity
2915,2,Moderate activity
2916,2,Moderate activity
2917,2,Moderate activity
2918,2,Moderate activity
2919,2,Moderate activity
2920,2,Moderate activity
2921,2,Moderate activity
2922,2,Moderate activity
2923,2,Moderate activity
2924,2,Moderate activity
2925,0,Low activity / peripheral
2926,0,Low activity / peripheral
2927,2,Moderate activity
2928,2,Moderate activity
2929,2,Moderate activity
2930,2,Moderate activity
2931,2,Moderate activity
2932,2,Moderate activity
2933,1,Urban mixed-use
2934,1,Urban mixed-use
2935,1,Urban mixed-use
2936,1,Urban mixed-use
2937,2,Moderate activity
2938,2,Moderate activity
2939,0,Low activity / peripheral
2940,0,Low activity / peripheral
2941,0,Low activity / peripheral
2942,0,Low activity / peripheral
2943,0,Low activity / peripheral
2944,0,Low activity / peripheral
2945,0,Low activity / peripheral
2946,0,Low activity / peripheral
2947,0,Low activity / peripheral
2948,0,Low activity / peripheral
2949,0,Low activity / peripheral
2950,2,Moderate activity
2951,2,Moderate activity
2952,2,Moderate activity
2953,2,Moderate activity
2954,2,Moderate activity
2955,2,Moderate activity
2956,1,Urban mixed-use
2957,1,Urban mixed-use
2958,1,Urban mixed-use
2959,2,Moderate activity
2960,2,Moderate activity
2961,0,Low activity / peripheral
2962,2,Moderate activity
2963,2,Moderate activity
2964,2,Moderate activity
2965,2,Moderate activity
2966,2,Moderate activity
2967,2,Moderate activity
2968,2,Moderate activity
2969,2,Moderate activity
2970,2,Moderate activity
2971,0,Low activity / peripheral
2972,0,Low activity / peripheral
2973,0,Low activity / peripheral
2974,0,Low activity / peripheral
2975,0,Low activity / peripheral
2976,0,Low activity / peripheral
2977,0,Low activity / peripheral
2978,2,Moderate activity
2979,2,Moderate activity
2980,2,Moderate activity
2981,2,Moderate activity
2982,2,Moderate activity
2983,2,Moderate activity
2984,2,Moderate activity
2985,1,Urban mixed-use
2986,1,Urban mixed-use
2987,1,Urban mixed-use
2988,2,Moderate activity
2989,2,Moderate activity
2990,2,Moderate activity
2991,2,Moderate activity
2992,2,Moderate activity
2993,2,Moderate activity
2994,2,Moderate activity
2995,2,Moderate activity
2996,2,Moderate activity
2997,2,Moderate activity
2998,2,Moderate activity
2999,2,Moderate activity
3000,2,Moderate activity
3001,0,Low activity / peripheral
3002,0,Low activity / peripheral
3003,0,Low activity / peripheral
3004,0,Low activity / peripheral
3005,0,Low activity / peripheral
3006,0,Low activity / peripheral
3007,0,Low activity / peripheral
3008,0,Low activity / peripheral
3009,0,Low activity / peripheral
3010,0,Low activity / peripheral
3011,0,Low activity / peripheral
3012,0,Low activity / peripheral
3013,0,Low activity / peripheral
3014,0,Low activity / peripheral
3015,2,Moderate activity
3016,2,Moderate activity
3017,2,Moderate activity
3018,1,Urban mixed-use
3019,2,Moderate activity
3020,2,Moderate activity
3021,2,Moderate activity
3022,1,Urban mixed-use
3023,2,Moderate activity
3024,2,Moderate activity
3025,2,Moderate activity
3026,0,Low activity / peripheral
3027,2,Moderate activity
3028,2,Moderate activity
3029,2,Moderate activity
3030,2,Moderate activity
3031,2,Moderate activity
3032,1,Urban mixed-use
3033,1,Urban mixed-use
3034,1,Urban mixed-use
3035,1,Urban mixed-use
3036,1,Urban mixed-use
3037,1,Urban mixed-use
3038,2,Moderate activity
3039,2,Moderate activity
3040,2,Moderate activity
3041,0,Low activity / peripheral
3042,0,Low activity / peripheral
3043,0,Low activity / peripheral
3044,0,Low activity / peripheral
3045,0,Low activity / peripheral
3046,0,Low activity / peripheral
3047,0,Low activity / peripheral
3048,0,Low activity / peripheral
3049,0,Low activity / peripheral
3050,2,Moderate activity
3051,2,Moderate activity
3052,2,Moderate activity
3053,2,Moderate activity
3054,2,Moderate activity
3055,1,Urban mixed-use
3056,1,Urban mixed-use
3057,1,Urban mixed-use
3058,1,Urban mixed-use
3059,2,Moderate activity
3060,2,Moderate activity
3061,2,Moderate activity
3062,2,Moderate activity
3063,2,Moderate activity
3064,2,Moderate activity
3065,2,Moderate activity
3066,2,Moderate activity
3067,2,Moderate activity
3068,2,Moderate activity
3069,2,Moderate activity
3070,2,Moderate activity
3071,0,Low activity / peripheral
3072,0,Low activity / peripheral
3073,0,Low activity / peripheral
3074,0,Low activity / peripheral
3075,0,Low activity / peripheral
3076,0,Low activity / peripheral
3077,0,Low activity / peripheral
3078,2,Moderate activity
3079,2,Moderate activity
3080,2,Moderate activity
3081,2,Moderate activity
3082,2,Moderate activity
3083,2,Moderate activity
3084,1,Urban mixed-use
3085,1,Urban mixed-use
3086,2,Moderate activity
3087,2,Moderate activity
3088,2,Moderate activity
3089,2,Moderate activity
3090,2,Moderate activity
3091,2,Moderate activity
3092,2,Moderate activity
3093,2,Moderate activity
3094,2,Moderate activity
3095,2,Moderate activity
3096,2,Moderate activity
3097,2,Moderate activity
3098,2,Moderate activity
3099,2,Moderate activity
3100,2,Moderate activity
3101,0,Low activity / peripheral
3102,0,Low activity / peripheral
3103,0,Low activity / peripheral
3104,0,Low activity / peripheral
3105,0,Low activity / peripheral
3106,0,Low activity / peripheral
3107,0,Low activity / peripheral
3108,0,Low activity / peripheral
3109,0,Low activity / peripheral
3110,0,Low activity / peripheral
3111,0,Low activity / peripheral
3112,0,Low activity / peripheral
3113,0,Low activity / peripheral
3114,0,Low activity / peripheral
3115,2,Moderate activity
3116,2,Moderate activity
3117,1,Urban mixed-use
3118,1,Urban mixed-use
3119,1,Urban mixed-use
3120,2,Moderate activity
3121,1,Urban mixed-use
3122,2,Moderate activity
3123,2,Moderate activity
3124,2,Moderate activity
3125,2,Moderate activity
3126,2,Moderate activity
3127,2,Moderate activity
3128,2,Moderate activity
3129,2,Moderate activity
3130,1,Urban mixed-use
3131,1,Urban mixed-use
3132,2,Moderate activity
3133,1,Urban mixed-use
3134,1,Urban mixed-use
3135,1,Urban mixed-use
3136,1,Urban mixed-use
3137,1,Urban mixed-use
3138,2,Moderate activity
3139,2,Moderate activity
3140,2,Moderate activity
3141,2,Moderate activity
3142,0,Low activity / peripheral
3143,0,Low activity / peripheral
3144,0,Low activity / peripheral
3145,0,Low activity / peripheral
3146,0,Low activity / peripheral
3147,0,Low activity / peripheral
3148,0,Low activity / peripheral
3149,0,Low activity / peripheral
3150,2,Moderate activity
3151,2,Moderate activity
3152,2,Moderate activity
3153,1,Urban mixed-use
3154,1,Urban mixed-use
3155,1,Urban mixed-use
3156,1,Urban mixed-use
3157,1,Urban mixed-use
3158,1,Urban mixed-use
3159,2,Moderate activity
3160,2,Moderate activity
3161,2,Moderate activity
3162,2,Moderate activity
3163,2,Moderate activity
3164,2,Moderate activity
3165,2,Moderate activity
3166,2,Moderate activity
3167,2,Moderate activity
3168,2,Moderate activity
3169,2,Moderate activity
3170,2,Moderate activity
3171,0,Low activity / peripheral
3172,0,Low activity / peripheral
3173,0,Low activity / peripheral
3174,0,Low activity / peripheral
3175,0,Low activity / peripheral
3176,0,Low activity / peripheral
3177,0,Low activity / peripheral
3178,2,Moderate activity
3179,2,Moderate activity
3180,2,Moderate activity
3181,2,Moderate activity
3182,1,Urban mixed-use
3183,1,Urban mixed-use
3184,1,Urban mixed-use
3185,1,Urban mixed-use
3186,2,Moderate activity
3187,2,Moderate activity
3188,2,Moderate activity
3189,2,Moderate activity
3190,2,Moderate activity
3191,2,Moderate activity
3192,2,Moderate activity
3193,2,Moderate activity
